model_entity_id,entity_id,chain_id,uniprot_ac
AF-0000000000002085,1,A,Q988C9
AF-0000000000002086,1,A,Q89869
AF-0000000000002087,1,A,P0C9V0
AF-0000000000002088,1,A,Q65114
AF-0000000000002089,1,A,P0C9V1
AF-0000000000002090,1,A,P0C9V2
AF-0000000000002091,1,A,Q65208
AF-0000000000002092,1,A,P0C9V3
AF-0000000000002093,1,A,Q65259
AF-0000000000002094,1,A,P0C9V4
AF-0000000000002095,1,A,P0C9V5
AF-0000000000002096,1,A,P0C9S4
AF-0000000000002097,1,A,Q65124
AF-0000000000002098,1,A,P0C9S5
AF-0000000000002099,1,A,P0C9S6
AF-0000000000002100,1,A,Q89702
AF-0000000000002101,1,A,P0C9S7
AF-0000000000002102,1,A,Q65128
AF-0000000000002103,1,A,P0C9S8
AF-0000000000002104,1,A,P0C9S9
AF-0000000000002105,1,A,Q89642
AF-0000000000002106,1,A,P0C740
AF-0000000000002107,1,A,Q65129
AF-0000000000002108,1,A,P0C9T0
AF-0000000000002109,1,A,P0C9T1
AF-0000000000002110,1,A,Q89768
AF-0000000000002111,1,A,P0C9T2
AF-0000000000002112,1,A,P0C9T3
AF-0000000000002113,1,A,P0C9T4
AF-0000000000002114,1,A,P0C9T5
AF-0000000000002115,1,A,Q89777
AF-0000000000002116,1,A,P0C9T6
AF-0000000000002117,1,A,P0C9T7
AF-0000000000002118,1,A,P0C9T8
AF-0000000000002119,1,A,P0C9T9
AF-0000000000002120,1,A,P0C9U0
AF-0000000000002121,1,A,P0C9U1
AF-0000000000002122,1,A,Q89925
AF-0000000000002123,1,A,P0C9U2
AF-0000000000002124,1,A,P0C9U3
AF-0000000000002125,1,A,P0C9U4
AF-0000000000002126,1,A,P0C9U5
AF-0000000000002127,1,A,Q89740
AF-0000000000002128,1,A,P0C9U6
AF-0000000000002129,1,A,P0C9U7
AF-0000000000002130,1,A,P0C9U8
AF-0000000000002131,1,A,P0C9U9
AF-0000000000002132,1,A,P68522
AF-0000000000002133,1,A,Q7WQA0
AF-0000000000002134,1,A,Q7WC96
AF-0000000000002135,1,A,Q7W066
AF-0000000000002136,1,A,P59935
AF-0000000000002137,1,A,P68523
AF-0000000000002138,1,A,Q8KD41
AF-0000000000002139,1,A,Q97JQ5
AF-0000000000002140,1,A,Q5UQH3
AF-0000000000002141,1,A,Q5HHU8
AF-0000000000002142,1,A,P66840
AF-0000000000002143,1,A,P66841
AF-0000000000002144,1,A,Q6GIR7
AF-0000000000002145,1,A,Q6GBA5
AF-0000000000002146,1,A,Q8NXN2
AF-0000000000002147,1,A,Q5HR07
AF-0000000000002148,1,A,Q8CTG7
AF-0000000000002149,1,A,Q6W049
AF-0000000000002150,1,A,Q6PQJ9
AF-0000000000002151,1,A,A8ADU7
AF-0000000000002152,1,A,A7MH33
AF-0000000000002153,1,A,A7ZPA5
AF-0000000000002154,1,A,B7UFU9
AF-0000000000002155,1,A,B7MG55
AF-0000000000002156,1,A,B7LBE5
AF-0000000000002157,1,A,Q8XCV3
AF-0000000000002158,1,A,B5YXT1
AF-0000000000002159,1,A,B7NNX0
AF-0000000000002160,1,A,B7MXX0
AF-0000000000002161,1,A,B7M5X0
AF-0000000000002162,1,A,C4ZVI4
AF-0000000000002163,1,A,B1X903
AF-0000000000002164,1,A,A8A2G0
AF-0000000000002165,1,A,A1ADE0
AF-0000000000002166,1,A,Q0TFF5
AF-0000000000002167,1,A,Q8FFJ5
AF-0000000000002168,1,A,B1IXQ1
AF-0000000000002169,1,A,P76491
AF-0000000000002170,1,A,B7N5Q3
AF-0000000000002171,1,A,B6I7L3
AF-0000000000002172,1,A,B1LLP5
AF-0000000000002173,1,A,Q1R9C4
AF-0000000000002174,1,A,A4WCS0
AF-0000000000002175,1,A,B2VIV0
AF-0000000000002176,1,A,B5XNU9
AF-0000000000002177,1,A,A6TBX7
AF-0000000000002178,1,A,Q9CMR5
AF-0000000000002179,1,A,Q6D2R1
AF-0000000000002180,1,A,C6DA49
AF-0000000000002181,1,A,Q7N2I4
AF-0000000000002182,1,A,Q6LNX0
AF-0000000000002183,1,A,Q8GLH5
AF-0000000000002184,1,A,B5EZL4
AF-0000000000002185,1,A,A9MJ94
AF-0000000000002186,1,A,Q57M23
AF-0000000000002187,1,A,B5FPH3
AF-0000000000002188,1,A,B5R313
AF-0000000000002189,1,A,B5RCF7
AF-0000000000002190,1,A,B4TBJ9
AF-0000000000002191,1,A,B4SZ04
AF-0000000000002192,1,A,Q3V7K9
AF-0000000000002193,1,A,A9N4B8
AF-0000000000002194,1,A,C0Q034
AF-0000000000002195,1,A,B5BCL4
AF-0000000000002196,1,A,B4TQ66
AF-0000000000002197,1,A,Q8Z524
AF-0000000000002198,1,A,Q8ZNE0
AF-0000000000002199,1,A,Q8EEA3
AF-0000000000002200,1,A,B2TW72
AF-0000000000002201,1,A,Q32DP8
AF-0000000000002202,1,A,Q0T2J6
AF-0000000000002203,1,A,Q83QS4
AF-0000000000002204,1,A,Q3YZR9
AF-0000000000002205,1,A,B7VHZ1
AF-0000000000002206,1,A,Q9KQM0
AF-0000000000002207,1,A,Q87R72
AF-0000000000002208,1,A,Q8DG35
AF-0000000000002209,1,A,Q7MMF9
AF-0000000000002210,1,A,A1JLF1
AF-0000000000002211,1,A,A7FGQ0
AF-0000000000002212,1,A,Q1C6A6
AF-0000000000002213,1,A,B2K824
AF-0000000000002214,1,A,Q8ZDK3
AF-0000000000002215,1,A,A9R6M4
AF-0000000000002216,1,A,Q1CHP8
AF-0000000000002217,1,A,A4TM39
AF-0000000000002218,1,A,Q668Z7
AF-0000000000002219,1,A,B1JGL0
AF-0000000000002220,1,A,Q63003
AF-0000000000002221,1,A,Q84LF1
AF-0000000000002222,1,A,Q84LF0
AF-0000000000002223,1,A,Q84LF2
AF-0000000000002224,1,A,Q84LG0
AF-0000000000002225,1,A,O65323
AF-0000000000002226,1,A,Q40577
AF-0000000000002227,1,A,Q9SRE0
AF-0000000000002228,1,A,Q8L539
AF-0000000000002229,1,A,P0AC29
AF-0000000000002230,1,A,P0AC28
AF-0000000000002231,1,A,P44905
AF-0000000000002232,1,A,A0R3H2
AF-0000000000002233,1,A,Q9ZR27
AF-0000000000002234,1,A,Q9ZR26
AF-0000000000002235,1,A,B2NID7
AF-0000000000002236,1,A,Q9ZR25
AF-0000000000002237,1,A,O42385
AF-0000000000002238,1,A,O42384
AF-0000000000002239,1,A,Q6XXX9
AF-0000000000002240,1,A,Q9N297
AF-0000000000002241,1,A,Q0EAB6
AF-0000000000002242,1,A,P08908
AF-0000000000002243,1,A,Q64264
AF-0000000000002244,1,A,Q9N298
AF-0000000000002245,1,A,Q9N296
AF-0000000000002246,1,A,P19327
AF-0000000000002247,1,A,Q6XXY0
AF-0000000000002248,1,A,Q98998
AF-0000000000002249,1,A,P79250
AF-0000000000002250,1,A,O08892
AF-0000000000002251,1,A,P46636
AF-0000000000002252,1,A,P35404
AF-0000000000002253,1,A,Q588Y6
AF-0000000000002254,1,A,Q9N2B7
AF-0000000000002255,1,A,Q0EAB5
AF-0000000000002256,1,A,P28222
AF-0000000000002257,1,A,P28334
AF-0000000000002258,1,A,P60020
AF-0000000000002259,1,A,P79399
AF-0000000000002260,1,A,P49144
AF-0000000000002261,1,A,P28564
AF-0000000000002262,1,A,P56496
AF-0000000000002263,1,A,Q6XXX8
AF-0000000000002264,1,A,P11614
AF-0000000000002265,1,A,Q60484
AF-0000000000002266,1,A,P28221
AF-0000000000002267,1,A,Q61224
AF-0000000000002268,1,A,P79400
AF-0000000000002269,1,A,P49145
AF-0000000000002270,1,A,P28565
AF-0000000000002271,1,A,P79748
AF-0000000000002272,1,A,Q6VB83
AF-0000000000002273,1,A,P28566
AF-0000000000002274,1,A,Q9N2B6
AF-0000000000002275,1,A,Q29003
AF-0000000000002276,1,A,O08890
AF-0000000000002277,1,A,P30939
AF-0000000000002278,1,A,Q02284
AF-0000000000002279,1,A,Q9N2D9
AF-0000000000002280,1,A,P30940
AF-0000000000002281,1,A,P20905
AF-0000000000002282,1,A,Q75Z89
AF-0000000000002283,1,A,O46635
AF-0000000000002284,1,A,P35382
AF-0000000000002285,1,A,P18599
AF-0000000000002286,1,A,P28285
AF-0000000000002287,1,A,P28223
AF-0000000000002288,1,A,P50128
AF-0000000000002289,1,A,P35363
AF-0000000000002290,1,A,P50129
AF-0000000000002291,1,A,Q5R4Q6
AF-0000000000002292,1,A,P14842
AF-0000000000002293,1,A,P97267
AF-0000000000002294,1,A,Q8UUG8
AF-0000000000002295,1,A,P28286
AF-0000000000002296,1,A,P41595
AF-0000000000002297,1,A,Q02152
AF-0000000000002298,1,A,Q29005
AF-0000000000002299,1,A,P30994
AF-0000000000002300,1,A,Q60F97
AF-0000000000002301,1,A,P28335
AF-0000000000002302,1,A,P34968
AF-0000000000002303,1,A,Q5IS66
AF-0000000000002304,1,A,P08909
AF-0000000000002305,1,A,O70212
AF-0000000000002306,1,A,P46098
AF-0000000000002307,1,A,P23979
AF-0000000000002308,1,A,P35563
AF-0000000000002309,1,A,O95264
AF-0000000000002310,1,A,Q9JHJ5
AF-0000000000002311,1,A,Q9JJ16
AF-0000000000002312,1,A,Q8WXA8
AF-0000000000002313,1,A,Q70Z44
AF-0000000000002314,1,A,A5X5Y0
AF-0000000000002315,1,A,O70528
AF-0000000000002316,1,A,Q13639
AF-0000000000002317,1,A,P97288
AF-0000000000002318,1,A,Q29006
AF-0000000000002319,1,A,Q62758
AF-0000000000002320,1,A,P47898
AF-0000000000002321,1,A,P30966
AF-0000000000002322,1,A,P35364
AF-0000000000002323,1,A,P31387
AF-0000000000002324,1,A,P35365
AF-0000000000002325,1,A,P50406
AF-0000000000002326,1,A,Q9R1C8
AF-0000000000002327,1,A,Q5IS65
AF-0000000000002328,1,A,P31388
AF-0000000000002329,1,A,P50407
AF-0000000000002330,1,A,P34969
AF-0000000000002331,1,A,P32304
AF-0000000000002332,1,A,P32305
AF-0000000000002333,1,A,Q91559
AF-0000000000002334,1,A,Q16950
AF-0000000000002335,1,A,Q16951
AF-0000000000002336,1,A,Q17239
AF-0000000000002337,1,A,Q25190
AF-0000000000002338,1,A,Q25414
AF-0000000000002339,1,A,Q8W1W9
AF-0000000000002340,1,A,Q6TXD2
AF-0000000000002341,1,A,Q9LJB4
AF-0000000000002342,1,A,Q9ZUJ5
AF-0000000000002343,1,A,Q0CRQ4
AF-0000000000002344,1,A,Q0CRQ5
AF-0000000000002345,1,A,Q5ZL42
AF-0000000000002346,1,A,Q1LUC1
AF-0000000000002347,1,A,Q9Y6E2
AF-0000000000002348,1,A,Q4R6R4
AF-0000000000002349,1,A,Q91VK1
AF-0000000000002350,1,A,Q2L4X1
AF-0000000000002351,1,A,Q9WTT7
AF-0000000000002352,1,A,Q6PD83
AF-0000000000002353,1,A,Q803N9
AF-0000000000002354,1,A,Q5ZLT7
AF-0000000000002355,1,A,Q7L1Q6
AF-0000000000002356,1,A,Q9CQC6
AF-0000000000002357,1,A,Q5R7L4
AF-0000000000002358,1,A,Q6P7P5
AF-0000000000002359,1,A,Q8AVM7
AF-0000000000002360,1,A,Q6P2Z0
AF-0000000000002361,1,A,Q7ZWS2
AF-0000000000002362,1,A,Q2TAG6
AF-0000000000002363,1,A,Q6J163
AF-0000000000002364,1,A,Q9BXI3
AF-0000000000002365,1,A,A3KFX0
AF-0000000000002366,1,A,Q96P26
AF-0000000000002367,1,A,Q91YE9
AF-0000000000002368,1,A,Q5ZID6
AF-0000000000002369,1,A,Q9H0P0
AF-0000000000002370,1,A,Q9D020
AF-0000000000002371,1,A,Q5ZKF6
AF-0000000000002372,1,A,Q9W197
AF-0000000000002373,1,A,Q969T7
AF-0000000000002374,1,A,Q3UFY7
AF-0000000000002375,1,A,Q6AYP7
AF-0000000000002376,1,A,Q09315
AF-0000000000002377,1,A,Q7SYN4
AF-0000000000002378,1,A,O46411
AF-0000000000002379,1,A,Q5ZIZ4
AF-0000000000002380,1,A,Q54XC1
AF-0000000000002381,1,A,P49902
AF-0000000000002382,1,A,Q3V1L4
AF-0000000000002383,1,A,Q5RA22
AF-0000000000002384,1,A,D3ZMY7
AF-0000000000002385,1,A,Q6DKB0
AF-0000000000002386,1,A,Q5EBF1
AF-0000000000002387,1,A,Q05927
AF-0000000000002388,1,A,P29240
AF-0000000000002389,1,A,P44569
AF-0000000000002390,1,A,P21589
AF-0000000000002391,1,A,Q9XZ43
AF-0000000000002392,1,A,Q61503
AF-0000000000002393,1,A,Q9I767
AF-0000000000002394,1,A,P21588
AF-0000000000002395,1,A,P52307
AF-0000000000002396,1,A,O83142
AF-0000000000002397,1,A,Q9KQ30
AF-0000000000002398,1,A,P22848
AF-0000000000002399,1,A,Q8DFG4
AF-0000000000002400,1,A,Q70AC7
AF-0000000000002401,1,A,P27091
AF-0000000000002402,1,A,Q24735
AF-0000000000002403,1,A,P83071
AF-0000000000002404,1,A,P15255
AF-0000000000002405,1,A,P0A3T0
AF-0000000000002406,1,A,P0A3T1
AF-0000000000002407,1,A,Q04551
AF-0000000000002408,1,A,P25019
AF-0000000000002409,1,A,P26690
AF-0000000000002410,1,A,Q70XE6
AF-0000000000002411,1,A,Q2UXF7
AF-0000000000002412,1,A,Q76FP5
AF-0000000000002413,1,A,A0A0H3LKL4
AF-0000000000002414,1,A,P86491
AF-0000000000002415,1,A,Q88FY2
AF-0000000000002416,1,A,Q9LEL6
AF-0000000000002417,1,A,Q6WUC1
AF-0000000000002418,1,A,Q5C9L7
AF-0000000000002419,1,A,P40433
AF-0000000000002420,1,A,Q12471
AF-0000000000002421,1,A,Q9SH69
AF-0000000000002422,1,A,Q9LI00
AF-0000000000002423,1,A,Q94KU1
AF-0000000000002424,1,A,P38720
AF-0000000000002425,1,A,Q9FWA3
AF-0000000000002426,1,A,Q2R480
AF-0000000000002427,1,A,Q94KU2
AF-0000000000002428,1,A,P53319
AF-0000000000002429,1,A,Q9FFR3
AF-0000000000002430,1,A,P37754
AF-0000000000002431,1,A,P12013
AF-0000000000002432,1,A,G5EBD7
AF-0000000000002433,1,A,P70718
AF-0000000000002434,1,A,P52207
AF-0000000000002435,1,A,P80859
AF-0000000000002436,1,A,P57208
AF-0000000000002437,1,A,Q9ZHD9
AF-0000000000002438,1,A,Q89AX5
AF-0000000000002439,1,A,Q17761
AF-0000000000002440,1,A,O13287
AF-0000000000002441,1,A,P41570
AF-0000000000002442,1,A,Q9PKX7
AF-0000000000002443,1,A,Q9Z8I3
AF-0000000000002444,1,A,O84066
AF-0000000000002445,1,A,P41581
AF-0000000000002446,1,A,P41583
AF-0000000000002447,1,A,P41582
AF-0000000000002448,1,A,O60037
AF-0000000000002449,1,A,Q8TA03
AF-0000000000002450,1,A,P41572
AF-0000000000002451,1,A,P41573
AF-0000000000002452,1,A,P00350
AF-0000000000002453,1,A,C8VP36
AF-0000000000002454,1,A,Q7VMX4
AF-0000000000002455,1,A,P43774
AF-0000000000002456,1,A,D4GST8
AF-0000000000002457,1,A,P52209
AF-0000000000002458,1,A,P41576
AF-0000000000002459,1,A,Q9CHU6
AF-0000000000002460,1,A,P96789
AF-0000000000002461,1,A,Q9DCD0
AF-0000000000002462,1,A,P14332
AF-0000000000002463,1,A,P41574
AF-0000000000002464,1,A,P41575
AF-0000000000002465,1,A,P41577
AF-0000000000002466,1,A,P85968
AF-0000000000002467,1,A,P14062
AF-0000000000002468,1,A,P78812
AF-0000000000002469,1,A,P00349
AF-0000000000002470,1,A,P41578
AF-0000000000002471,1,A,P41579
AF-0000000000002472,1,A,P37756
AF-0000000000002473,1,A,P41580
AF-0000000000002474,1,A,Q5HFR2
AF-0000000000002475,1,A,Q931R3
AF-0000000000002476,1,A,P63334
AF-0000000000002477,1,A,Q6GGI7
AF-0000000000002478,1,A,Q6G954
AF-0000000000002479,1,A,P63335
AF-0000000000002480,1,A,Q5HP42
AF-0000000000002481,1,A,Q8CP47
AF-0000000000002482,1,A,P21577
AF-0000000000002483,1,A,P52208
AF-0000000000002484,1,A,O83351
AF-0000000000002485,1,A,P31072
AF-0000000000002486,1,A,Q9LMX8
AF-0000000000002487,1,A,A2XI04
AF-0000000000002488,1,A,Q75IV7
AF-0000000000002489,1,A,Q8LG70
AF-0000000000002490,1,A,A2YNH4
AF-0000000000002491,1,A,Q6Z4H0
AF-0000000000002492,1,A,Q84WW2
AF-0000000000002493,1,A,A2YXS5
AF-0000000000002494,1,A,Q6Z9C3
AF-0000000000002495,1,A,Q9FIN1
AF-0000000000002496,1,A,A2Z3C4
AF-0000000000002497,1,A,Q69NG5
AF-0000000000002498,1,A,Q8LEV7
AF-0000000000002499,1,A,P70715
AF-0000000000002500,1,A,D4B0N9
AF-0000000000002501,1,A,O34499
AF-0000000000002502,1,A,Q7VR81
AF-0000000000002503,1,A,Q492W6
AF-0000000000002504,1,A,O51240
AF-0000000000002505,1,A,Q2TBQ8
AF-0000000000002506,1,A,B8D985
AF-0000000000002507,1,A,P57380
AF-0000000000002508,1,A,Q8K9N9
AF-0000000000002509,1,A,B8D7I7
AF-0000000000002510,1,A,Q89AK3
AF-0000000000002511,1,A,O18229
AF-0000000000002512,1,A,Q9A6N1
AF-0000000000002513,1,A,Q9PKK7
AF-0000000000002514,1,A,Q9Z8U5
AF-0000000000002515,1,A,O84189
AF-0000000000002516,1,A,A8AJ27
AF-0000000000002517,1,A,A7MIZ2
AF-0000000000002518,1,A,Q54CJ3
AF-0000000000002519,1,A,Q9VZ64
AF-0000000000002520,1,A,A7ZJE2
AF-0000000000002521,1,A,B7ULP0
AF-0000000000002522,1,A,B7MGM4
AF-0000000000002523,1,A,B7LB75
AF-0000000000002524,1,A,Q8X926
AF-0000000000002525,1,A,B5YRG5
AF-0000000000002526,1,A,B7NNI9
AF-0000000000002527,1,A,B7MPQ2
AF-0000000000002528,1,A,B7M6D0
AF-0000000000002529,1,A,C4ZXT8
AF-0000000000002530,1,A,B1X797
AF-0000000000002531,1,A,A7ZY23
AF-0000000000002532,1,A,A1A909
AF-0000000000002533,1,A,Q0TJT3
AF-0000000000002534,1,A,Q8FJR2
AF-0000000000002535,1,A,B1IXL9
AF-0000000000002536,1,A,P52697
AF-0000000000002537,1,A,B7NA10
AF-0000000000002538,1,A,B6I7S1
AF-0000000000002539,1,A,B1LM58
AF-0000000000002540,1,A,Q1REG3
AF-0000000000002541,1,A,A4W8A9
AF-0000000000002542,1,A,B2VBU3
AF-0000000000002543,1,A,B7LJZ2
AF-0000000000002544,1,A,Q57039
AF-0000000000002545,1,A,Q9ZKB1
AF-0000000000002546,1,A,O25730
AF-0000000000002547,1,A,O95336
AF-0000000000002548,1,A,B5XZA0
AF-0000000000002549,1,A,A6T6J6
AF-0000000000002550,1,A,Q9CQ60
AF-0000000000002551,1,A,P63339
AF-0000000000002552,1,A,Q49700
AF-0000000000002553,1,A,P9WQP4
AF-0000000000002554,1,A,P9WQP5
AF-0000000000002555,1,A,P63336
AF-0000000000002556,1,A,P63337
AF-0000000000002557,1,A,P46016
AF-0000000000002558,1,A,Q6D7C2
AF-0000000000002559,1,A,C6DCH7
AF-0000000000002560,1,A,Q7N6R1
AF-0000000000002561,1,A,Q9X2N2
AF-0000000000002562,1,A,Q9EV79
AF-0000000000002563,1,A,P85971
AF-0000000000002564,1,A,Q989A3
AF-0000000000002565,1,A,Q9Z3S1
AF-0000000000002566,1,A,B5F063
AF-0000000000002567,1,A,A9MJH1
AF-0000000000002568,1,A,Q57RH2
AF-0000000000002569,1,A,B5FP52
AF-0000000000002570,1,A,B5QX56
AF-0000000000002571,1,A,B5R752
AF-0000000000002572,1,A,B4TC39
AF-0000000000002573,1,A,B4SZI8
AF-0000000000002574,1,A,Q5PG56
AF-0000000000002575,1,A,A9MTJ8
AF-0000000000002576,1,A,C0PWX3
AF-0000000000002577,1,A,B5BC39
AF-0000000000002578,1,A,B4TQT0
AF-0000000000002579,1,A,Q8Z8A2
AF-0000000000002580,1,A,Q8ZQR4
AF-0000000000002581,1,A,O74455
AF-0000000000002582,1,A,A8GBC1
AF-0000000000002583,1,A,B2TVG3
AF-0000000000002584,1,A,Q324C4
AF-0000000000002585,1,A,Q32EZ9
AF-0000000000002586,1,A,Q0T6J2
AF-0000000000002587,1,A,Q83LP7
AF-0000000000002588,1,A,Q3Z422
AF-0000000000002589,1,A,Q2NUK0
AF-0000000000002590,1,A,Q9XAB7
AF-0000000000002591,1,A,P74618
AF-0000000000002592,1,A,Q9X0N8
AF-0000000000002593,1,A,O83490
AF-0000000000002594,1,A,Q9RMP7
AF-0000000000002595,1,A,Q9PEG5
AF-0000000000002596,1,A,Q87EG7
AF-0000000000002597,1,A,A1JS71
AF-0000000000002598,1,A,A7FKN1
AF-0000000000002599,1,A,Q1C949
AF-0000000000002600,1,A,B2K8S8
AF-0000000000002601,1,A,Q8ZGX4
AF-0000000000002602,1,A,Q1CFQ1
AF-0000000000002603,1,A,A4TNQ8
AF-0000000000002604,1,A,Q66D69
AF-0000000000002605,1,A,B1JSS6
AF-0000000000002606,1,A,A0A096SRM5
AF-0000000000002607,1,A,A0A0A1HA03
AF-0000000000002608,1,A,A0A0A1H7N4
AF-0000000000002609,1,A,I1L3T1
AF-0000000000002610,1,A,A0A224AM54
AF-0000000000002611,1,A,A0A224AKZ9
AF-0000000000002612,1,A,A0A517FNC4
AF-0000000000002613,1,A,A0A517FNC9
AF-0000000000002614,1,A,K4GKX2
AF-0000000000002615,1,A,K4GGT4
AF-0000000000002616,1,A,K4GIP0
AF-0000000000002617,1,A,K4GHS2
AF-0000000000002618,1,A,A0A2R4LMF9
AF-0000000000002619,1,A,K4GMD6
AF-0000000000002620,1,A,K7NBW3
AF-0000000000002621,1,A,P0DJY9
AF-0000000000002622,1,A,A7MAS5
AF-0000000000002623,1,A,Q59E04
AF-0000000000002624,1,A,P05408
AF-0000000000002625,1,A,P12961
AF-0000000000002626,1,A,A5A6J6
AF-0000000000002627,1,A,P01165
AF-0000000000002628,1,A,P27682
AF-0000000000002629,1,A,P18844
AF-0000000000002630,1,A,A8CF74
AF-0000000000002631,1,A,U5NH37
AF-0000000000002632,1,A,U5NE19
AF-0000000000002633,1,A,Q4WYG3
AF-0000000000002634,1,A,P13368
AF-0000000000002635,1,A,P20806
AF-0000000000002636,1,A,O22308
AF-0000000000002637,1,A,O24529
AF-0000000000002638,1,A,O22309
AF-0000000000002639,1,A,Q6WUC2
AF-0000000000002640,1,A,P13917
AF-0000000000002641,1,A,Q8RVH5
AF-0000000000002642,1,A,Q54N73
AF-0000000000002643,1,A,Q54U65
AF-0000000000002644,1,A,P16375
AF-0000000000002645,1,A,P16376
AF-0000000000002646,1,A,A0A517FND1
AF-0000000000002647,1,A,P18269
AF-0000000000002648,1,A,P18270
AF-0000000000002649,1,A,P18271
AF-0000000000002650,1,A,B2XBQ5
AF-0000000000002651,1,A,B3RFJ6
AF-0000000000002652,1,A,B3TKC8
AF-0000000000002653,1,A,D3UAG5
AF-0000000000002654,1,A,P83073
AF-0000000000002655,1,A,W8JWV8
AF-0000000000002656,1,A,F1P963
AF-0000000000002657,1,A,Q7ZWC3
AF-0000000000002658,1,A,P36639
AF-0000000000002659,1,A,P53368
AF-0000000000002660,1,A,P53369
AF-0000000000002661,1,A,P83062
AF-0000000000002662,1,A,A0A517FNC7
AF-0000000000002663,1,A,A0A517FND0
AF-0000000000002664,1,A,P0DO05
AF-0000000000002665,1,A,P0DO06
AF-0000000000002666,1,A,Q5MR23
AF-0000000000002667,1,A,D4AV98
AF-0000000000002668,1,A,D4AWM9
AF-0000000000002669,1,A,D4AXK7
AF-0000000000002670,1,A,P20194
AF-0000000000002671,1,A,P13492
AF-0000000000002672,1,A,P33079
AF-0000000000002673,1,A,D4AY62
AF-0000000000002674,1,A,P40691
AF-0000000000002675,1,A,Q9J558
AF-0000000000002676,1,A,P0DUU4
AF-0000000000002677,1,A,P20195
AF-0000000000002678,1,A,D4AYS6
AF-0000000000002679,1,A,Q6NRD0
AF-0000000000002680,1,A,Q7ZYD9
AF-0000000000002681,1,A,Q9J555
AF-0000000000002682,1,A,P0DKL9
AF-0000000000002683,1,A,Q3UKZ7
AF-0000000000002684,1,A,Q9J554
AF-0000000000002685,1,A,P20196
AF-0000000000002686,1,A,Q9J553
AF-0000000000002687,1,A,A6QR56
AF-0000000000002688,1,A,Q8IZ83
AF-0000000000002689,1,A,Q571I9
AF-0000000000002690,1,A,Q3T1L0
AF-0000000000002691,1,A,Q19124
AF-0000000000002692,1,A,Q676U5
AF-0000000000002693,1,A,Q8C0J2
AF-0000000000002694,1,A,Q5RAC9
AF-0000000000002695,1,A,Q09406
AF-0000000000002696,1,A,Q8NAA4
AF-0000000000002697,1,A,Q6KAU8
AF-0000000000002698,1,A,Q93118
AF-0000000000002699,1,A,Q9J552
AF-0000000000002700,1,A,Q6RZG6
AF-0000000000002701,1,A,O93122
AF-0000000000002702,1,A,Q77TI4
AF-0000000000002703,1,A,D4AZY1
AF-0000000000002704,1,A,Q9J551
AF-0000000000002705,1,A,D4B093
AF-0000000000002706,1,A,Q8V2N7
AF-0000000000002707,1,A,Q8QQ34
AF-0000000000002708,1,A,Q8QMT5
AF-0000000000002709,1,A,Q80DV6
AF-0000000000002710,1,A,Q8JL96
AF-0000000000002711,1,A,Q9J550
AF-0000000000002712,1,A,Q9Q8J2
AF-0000000000002713,1,A,Q6RZG4
AF-0000000000002714,1,A,Q9Q8X0
AF-0000000000002715,1,A,O57227
AF-0000000000002716,1,A,Q9JF82
AF-0000000000002717,1,A,Q9DHK3
AF-0000000000002718,1,A,Q6TUQ9
AF-0000000000002719,1,A,Q9J549
AF-0000000000002720,1,A,Q6AZW2
AF-0000000000002721,1,A,Q568L5
AF-0000000000002722,1,A,P22324
AF-0000000000002723,1,A,P23035
AF-0000000000002724,1,A,P02763
AF-0000000000002725,1,A,Q60590
AF-0000000000002726,1,A,P21350
AF-0000000000002727,1,A,P19652
AF-0000000000002728,1,A,P07361
AF-0000000000002729,1,A,Q63805
AF-0000000000002730,1,A,P21352
AF-0000000000002731,1,A,Q3SZR3
AF-0000000000002732,1,A,P25227
AF-0000000000002733,1,A,P02764
AF-0000000000002734,1,A,P22325
AF-0000000000002735,1,A,P38028
AF-0000000000002736,1,A,P07758
AF-0000000000002737,1,A,P38029
AF-0000000000002738,1,A,P22599
AF-0000000000002739,1,A,P38030
AF-0000000000002740,1,A,Q00896
AF-0000000000002741,1,A,P38031
AF-0000000000002742,1,A,Q00897
AF-0000000000002743,1,A,Q00898
AF-0000000000002744,1,A,Q9DCQ7
AF-0000000000002745,1,A,P20848
AF-0000000000002746,1,A,P22922
AF-0000000000002747,1,A,P34955
AF-0000000000002748,1,A,O54763
AF-0000000000002749,1,A,P38026
AF-0000000000002750,1,A,O00394
AF-0000000000002751,1,A,P32759
AF-0000000000002752,1,A,Q03044
AF-0000000000002753,1,A,P01009
AF-0000000000002754,1,A,Q64118
AF-0000000000002755,1,A,P97277
AF-0000000000002756,1,A,P26595
AF-0000000000002757,1,A,Q63969
AF-0000000000002758,1,A,P38027
AF-0000000000002759,1,A,P01010
AF-0000000000002760,1,A,P50447
AF-0000000000002761,1,A,Q5RCW5
AF-0000000000002762,1,A,P17475
AF-0000000000002763,1,A,P12725
AF-0000000000002764,1,A,Q2KJF1
AF-0000000000002765,1,A,P39090
AF-0000000000002766,1,A,P39091
AF-0000000000002767,1,A,P04217
AF-0000000000002768,1,A,Q19LI2
AF-0000000000002769,1,A,P39092
AF-0000000000002770,1,A,P85980
AF-0000000000002771,1,A,Q9EPH1
AF-0000000000002772,1,A,Q9NQ94
AF-0000000000002773,1,A,Q5YD48
AF-0000000000002774,1,A,Q5R9H4
AF-0000000000002775,1,A,Q923K9
AF-0000000000002776,1,A,C0JAT4
